filename,abs_path,source_dir,frames,rows,cols,photometric,bits_stored,pixel_spacing,frame_time,frame_rate,manufacturer,model_name,rescale_intercept,rescale_slope
IM_1778,/autodl-fs/data/Pro/DSA/dicom_all/IM_1778,/autodl-fs/data/Pro/DSA/dicom_all,39,1024,1024,MONOCHROME2,10,None,,4.0,Philips,UNIQ Clarity,0,1
IM_1780,/autodl-fs/data/Pro/DSA/dicom_all/IM_1780,/autodl-fs/data/Pro/DSA/dicom_all,51,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1788,/autodl-fs/data/Pro/DSA/dicom_all/IM_1788,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1790,/autodl-fs/data/Pro/DSA/dicom_all/IM_1790,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1793,/autodl-fs/data/Pro/DSA/dicom_all/IM_1793,/autodl-fs/data/Pro/DSA/dicom_all,46,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1801,/autodl-fs/data/Pro/DSA/dicom_all/IM_1801,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1804,/autodl-fs/data/Pro/DSA/dicom_all/IM_1804,/autodl-fs/data/Pro/DSA/dicom_all,44,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1807,/autodl-fs/data/Pro/DSA/dicom_all/IM_1807,/autodl-fs/data/Pro/DSA/dicom_all,46,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1816,/autodl-fs/data/Pro/DSA/dicom_all/IM_1816,/autodl-fs/data/Pro/DSA/dicom_all,37,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1819,/autodl-fs/data/Pro/DSA/dicom_all/IM_1819,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1822,/autodl-fs/data/Pro/DSA/dicom_all/IM_1822,/autodl-fs/data/Pro/DSA/dicom_all,23,1024,1024,MONOCHROME2,10,None,,3.0,Philips,Allura UNIQ,0,1
IM_1830,/autodl-fs/data/Pro/DSA/dicom_all/IM_1830,/autodl-fs/data/Pro/DSA/dicom_all,49,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1835,/autodl-fs/data/Pro/DSA/dicom_all/IM_1835,/autodl-fs/data/Pro/DSA/dicom_all,39,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1838,/autodl-fs/data/Pro/DSA/dicom_all/IM_1838,/autodl-fs/data/Pro/DSA/dicom_all,36,1024,1024,MONOCHROME2,10,None,,4.0,Philips,UNIQ Clarity,0,1
IM_1841,/autodl-fs/data/Pro/DSA/dicom_all/IM_1841,/autodl-fs/data/Pro/DSA/dicom_all,45,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1846,/autodl-fs/data/Pro/DSA/dicom_all/IM_1846,/autodl-fs/data/Pro/DSA/dicom_all,40,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1849,/autodl-fs/data/Pro/DSA/dicom_all/IM_1849,/autodl-fs/data/Pro/DSA/dicom_all,50,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1858,/autodl-fs/data/Pro/DSA/dicom_all/IM_1858,/autodl-fs/data/Pro/DSA/dicom_all,36,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
